subject,predicate,object,source_url
First Mencius Institute,co_occurs_with,Malaysia,https://en.wikipedia.org/wiki/Mencius
China,co_occurs_with,Malaysia,https://en.wikipedia.org/wiki/Mencius
Sima Tan,praise,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tan,criticize,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Gongsun Yang,govern,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Ban Gu,include,the Han Feizi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,understate,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,blame,Li Si,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Joseph Needham,use,Legalism,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,criticize,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
A.C. Graham,take,Zhuangzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhuangzi,associate,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,claim,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Jingfa,regard,Confucians,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,resemble,the Han Feizi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Creel,take,Wenzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,characterize,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoism,oppose,Confucianism,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Graham,compare,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hansen,take,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,recall,Laozi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hu Shih,take,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hu shih,take,Xun Kuang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiaogan,take,Zhuangzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,study,"Shen Buhai,[68",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,list,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,attest,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,name,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,pair,Laozi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,abandon,anti-Confucianism,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,depict,Qin Shi Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Dong Zhongshu,criticize,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,argue,the Qin dynasty,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Chinese,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,the School of fa (incl.,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Tang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,"Shen Dao,[9",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,"Shen Dao,[9",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,"Shen Dao,[9",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[9",co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[9",co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[9",co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[9",co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Sima Qian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,co_occurs_with,Huang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Daoism,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[11][12",co_occurs_with,Daoist,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Guan Zhong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Guanzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guan Zhong,co_occurs_with,Guanzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,co_occurs_with,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,co_occurs_with,Li Si,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,co_occurs_with,"Sima Qian,[13",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,co_occurs_with,Zhang Binglin.[14,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Li Si,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,"Sima Qian,[13",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Zhang Binglin.[14,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Li Si,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,"Sima Qian,[13",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Zhang Binglin.[14,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Si,co_occurs_with,"Sima Qian,[13",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Si,co_occurs_with,Zhang Binglin.[14,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Sima Qian,[13",co_occurs_with,Zhang Binglin.[14,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Shang Yang's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,China,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,co_occurs_with,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,co_occurs_with,China,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,China,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Shen Buhai's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sun Tzu's,co_occurs_with,the Han Feizi's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Chinese,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Chinese,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Chinese,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
The Han Feizi's,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
The Han Feizi's,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
The Han Feizi's,co_occurs_with,"Shen Buhai,[16",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
The Han Feizi's,co_occurs_with,Jixia Academy.[17,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,"Shen Buhai,[16",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Jixia Academy.[17,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,"Shen Buhai,[16",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Jixia Academy.[17,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Buhai,[16",co_occurs_with,Jixia Academy.[17,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,co_occurs_with,Xun Kuang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,co_occurs_with,Qin,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shang Yang's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Shang Yang's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Liu Xiang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Yang Xiong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Liu Xiang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Yang Xiong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,co_occurs_with,Liu Xiang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,co_occurs_with,Yang Xiong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiang,co_occurs_with,Yang Xiong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,the Han Feizi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Han Fei’s,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Chinese,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Han Fei’s,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Han Fei’s,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chinese,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei’s,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei’s,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei’s,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Gongsun Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Goldin Imperial Library,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tan,co_occurs_with,Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,co_occurs_with,Confucian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,co_occurs_with,Shen Dao,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,co_occurs_with,the Jixia Academy,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,co_occurs_with,"Xun Kuang,[42",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,the Jixia Academy,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,"Xun Kuang,[42",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,the Jixia Academy,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,"Xun Kuang,[42",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Jixia Academy,co_occurs_with,"Xun Kuang,[42",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Jixia Academy,co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Xun Kuang,[42",co_occurs_with,Han Fei,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Confucian,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Liu Xiang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,co_occurs_with,Liu Xiang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,co_occurs_with,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiang,co_occurs_with,Sima Tan,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiang,co_occurs_with,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Tan,co_occurs_with,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tan,co_occurs_with,Fajia,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,"the Han Feizi,[45][46",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Chao Cuo,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,"the Han Feizi,[45][46",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Chao Cuo,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[45][46",co_occurs_with,Li Kui,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[45][46",co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[45][46",co_occurs_with,Chao Cuo,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[45][46",co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Han,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Chao Cuo,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Chao Cuo,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chao Cuo,co_occurs_with,Hanshu CH1,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hanshu,co_occurs_with,Li Kui,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hanshu,co_occurs_with,Shang Yang.[49,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,co_occurs_with,Shang Yang.[49,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoism,co_occurs_with,Guanzi,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoism,co_occurs_with,Guan Zhong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
pre-Imperial Qin,co_occurs_with,Lushi Chunqiu,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
pre-Imperial Qin,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
pre-Imperial Qin,co_occurs_with,Shen Buhai.[51][52,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Lushi Chunqiu,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Lushi Chunqiu,co_occurs_with,Shen Buhai.[51][52,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shen Buhai.[51][52,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,Shang Yang.[54,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Shang Yang.[54,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Shen Buhai's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Harbsmeier,co_occurs_with,Chen,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,co_occurs_with,"Sima Qian,[65][66",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,"Sima Qian,[65][66",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shang Yang,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,"Sima Qian,[65][66",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,co_occurs_with,"Sima Qian,[65][66",https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,co_occurs_with,Shen Buhai,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,co_occurs_with,Han Fei.[68,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,co_occurs_with,Han Fei.[68,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Guan Zhong,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Wu Qi;[71,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Wu Qi's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,co_occurs_with,Shang Yang's.[72,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guan Zhong,co_occurs_with,Wu Qi;[71,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guan Zhong,co_occurs_with,Wu Qi's,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guan Zhong,co_occurs_with,Shang Yang's.[72,https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
